"","Page Title","Description","Reference","Extent","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"336","Lo rgyus rin po che'i phrent ba","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (154)
            
          
              ","EAP039/1/4/128","154 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_128/1.jp2/full/!600,300/0/default.jpg"
"337","Bla ma dgongs pa 'dus pa nor bu padma 'i phreng ga'i skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (214)
            
          
              ","EAP039/1/4/129","214 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_129/1.jp2/full/!600,300/0/default.jpg"
"338","Kha byang ni ma'i snying","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (150)
            
          
              ","EAP039/1/4/130","150 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_130/1.jp2/full/!600,300/0/default.jpg"
"339","rDzogs chen dka' gnad log rtog 'khrul 'joms sbas pa'i go 'byed","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (184)
            
          
              ","EAP039/1/4/131","184 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_131/1.jp2/full/!600,300/0/default.jpg"
"340","Bla ma dgongs 'dus las byang tshang pa'i dbyangs sogs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (158)
            
          
              ","EAP039/1/4/132","158 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_132/1.jp2/full/!600,300/0/default.jpg"
"341","rDzogs chen dkon mchog spyi 'dus skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (184)
            
          
              ","EAP039/1/4/133","184 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_133/1.jp2/full/!600,300/0/default.jpg"
"342","rDzog chen sems nyid ngal gso","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (124)
            
          
              ","EAP039/1/4/134","124 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_134/1.jp2/full/!600,300/0/default.jpg"
"343","Yang gsang dum dum khrigs pa","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (172)
            
          
              ","EAP039/1/4/135","172 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_135/1.jp2/full/!600,300/0/default.jpg"
"344","mKha' 'gro snying thig bka'I them byang","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (268)
            
          
              ","EAP039/1/4/136","268 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_136/1.jp2/full/!600,300/0/default.jpg"
"345","gZa' bdud dug gi spu dri shor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (198)
            
          
              ","EAP039/1/4/137","198 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_137/1.jp2/full/!600,300/0/default.jpg"
"346","Phe lam ye shes dpa'I lo rgyus dang mngon rtogs","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (158)
            
          
              ","EAP039/1/4/138","158 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_138/1.jp2/full/!600,300/0/default.jpg"
"347","Phur pa'I dpe tho","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (106)
            
          
              ","EAP039/1/4/139","106 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_139/1.jp2/full/!600,300/0/default.jpg"
"348","Bla ma dgongs 'dus skor","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (130)
            
          
              ","EAP039/1/4/140","130 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_140/1.jp2/full/!600,300/0/default.jpg"
"349","sMan gzhung drang srong dgongs pa","

        This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.

                  
            
              
              View images from this file (486)
            
          
              ","EAP039/1/4/141","486 Tiff images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_4_141/1.jp2/full/!600,300/0/default.jpg"
